Input Token,CoinGecko ID,Name,Symbol,Market Cap,FDV,24H Volume,Categories
YGG,yield-guild-games,Yield Guild Games,YGG,84829062.0,188465859.0,24048603.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Collectibles, Polygon Ecosystem, Play To Earn, Harmony Ecosystem, Guild and Scholarship, Ethereum Ecosystem, Animoca Brands Portfolio, Base Ecosystem, DWF Labs Portfolio, Ronin Ecosystem, Gaming Governance Token, Andreessen Horowitz (a16z) Portfolio, Delphi Ventures Portfolio"
AGLD,adventure-gold,Adventure Gold,AGLD,82194979.0,82194979.0,31695056.0,"Ethereum Ecosystem, DWF Labs Portfolio"
USTC,terrausd,TerraClassicUSD,USTC,72405499.0,78885093.0,17385528.0,"Stablecoins, USD Stablecoin, Seigniorage, Alleged SEC Securities, Osmosis Ecosystem, Stablecoin Protocol, DeFiance Capital Portfolio, Terra Classic Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Delphi Ventures Portfolio, Galaxy Digital Portfolio, Fiat-backed Stablecoin"
SCRT,secret,Secret,SCRT,64202789.0,67518857.0,5847415.0,"Artificial Intelligence (AI), Smart Contract Platform, Cosmos Ecosystem, Layer 1 (L1), Osmosis Ecosystem, Alameda Research Portfolio, DragonFly Capital Portfolio, DeFiance Capital Portfolio, Privacy Blockchain, Outlier Ventures Portfolio"
AVAIL,avail,Avail,AVAIL,63064243.0,317872114.0,6092924.0,"Infrastructure, Smart Contract Platform, Ethereum Ecosystem, Data Availability, Modular Blockchain"
SYN,synapse-2,Synapse,SYN,58935977.0,67258081.0,61847386.0,"BNB Chain Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Olympus Pro Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Bridge Governance Tokens, Base Ecosystem, Alameda Research Portfolio, Intent"
ISLM,islamic-coin,Islamic Coin,ISLM,55933207.0,639888288.0,703693.0,"Smart Contract Platform, Wallets, Layer 2 (L2), Osmosis Ecosystem"
ALI,alethea-artificial-liquid-intelligence-token,Artificial Liquid Intelligence,ALI,50826098.0,61258818.0,2041320.0,"Artificial Intelligence (AI), NFT, Metaverse, Solana Ecosystem, Polygon Ecosystem, Ethereum Ecosystem, Cronos Ecosystem, Base Ecosystem, Multicoin Capital Portfolio, AI Agents, Alameda Research Portfolio, DeFiance Capital Portfolio, YZi Labs (Prev. Binance Labs) Portfolio"
CYBER,cyberconnect,CYBER,CYBER,48106261.0,127952391.0,12931225.0,"Smart Contract Platform, SocialFi, NFT, BNB Chain Ecosystem, Binance Launchpool, Ethereum Ecosystem, Decentralized Identifier (DID), Optimism Ecosystem, Layer 2 (L2), Animoca Brands Portfolio, Multicoin Capital Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, Delphi Ventures Portfolio, Cyber Ecosystem, Optimism Superchain Ecosystem"
UNP,unipoly,Unipoly,UNP,44018528.0,157642547.0,974896.0,"Gaming (GameFi), Ethereum Ecosystem, Skale Ecosystem"
STRIKE,strike,Strike,STRIKE,42795890.0,50534718.0,3463040.0,"Decentralized Finance (DeFi), Lending/Borrowing Protocols, Ethereum Ecosystem"
EWT,energy-web-token,Energy Web,EWT,41894978.0,47834616.0,79301.0,"Energy, Polkadot Ecosystem, Gnosis Chain Ecosystem, Regenerative Finance (ReFi), Real World Assets (RWA), Blockchain Capital Portfolio"
NYM,nym,Nym,NYM,41366013.0,51071378.0,2613025.0,"Smart Contract Platform, Privacy, Ethereum Ecosystem, DePIN, Osmosis Ecosystem, VPN, Andreessen Horowitz (a16z) Portfolio, YZi Labs (Prev. Binance Labs) Portfolio"
EOS,binance-peg-eos,Binance-Peg EOS,EOS,41189601.0,41189601.0,264863.0,"Smart Contract Platform, BNB Chain Ecosystem, Binance-Peg Tokens"
FORT,forta,Forta,FORT,40758349.0,73587248.0,889314.0,"Artificial Intelligence (AI), Polygon Ecosystem, Ethereum Ecosystem, Coinbase Ventures Portfolio, Cybersecurity, Andreessen Horowitz (a16z) Portfolio, Blockchain Capital Portfolio"
HFT,hashflow,Hashflow,HFT,38585617.0,68423238.0,22598810.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), BNB Chain Ecosystem, Binance Launchpool, MEV Protection, Ethereum Ecosystem, Coinbase Ventures Portfolio, Alameda Research Portfolio, DragonFly Capital Portfolio, Galaxy Digital Portfolio"
NCT,polyswarm,PolySwarm,NCT,38372077.0,38380468.0,517683.0,"Business Services, Polygon Ecosystem, Ethereum Ecosystem, Cybersecurity, Made in USA"
J,jambo,Jambo,J,38214927.0,237348386.0,13613680.0,"Solana Ecosystem, Paradigm Portfolio, Coinbase Ventures Portfolio"
ALEX,alexgo,ALEX Lab,ALEX,33991155.0,40942283.0,1319266.0,"Decentralized Finance (DeFi), Lending/Borrowing Protocols, Ethereum Ecosystem, DWF Labs Portfolio, Mode Ecosystem, Stacks Ecosystem, BTCfi"
SWEAT,sweatcoin,Sweat Economy,SWEAT,33109447.0,91875821.0,5729899.0,"Sports, Gaming (GameFi), BNB Chain Ecosystem, Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Play To Earn, Arbitrum Ecosystem, Celo Ecosystem, Move To Earn, Ethereum Ecosystem, Optimism Ecosystem, Aptos Ecosystem, Sui Ecosystem, Base Ecosystem, Gaming Governance Token, Gaming Utility Token, OKX Ventures Portfolio"
SWARMS,swarms,Swarms,SWARMS,28617518.0,28617518.0,40268248.0,"Artificial Intelligence (AI), Solana Ecosystem, Meme, AI Agents, Pump.fun Ecosystem, Binance Alpha Spotlight, AI Framework"
ORDER,orderly-network,Orderly Network,ORDER,27678226.0,109497593.0,6302693.0,"Smart Contract Platform, Decentralized Finance (DeFi), BNB Chain Ecosystem, Solana Ecosystem, Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Layer 2 (L2), Base Ecosystem, DragonFly Capital Portfolio, Pantera Capital Portfolio, Sequoia Capital Portfolio, OKX Ventures Portfolio, Optimism Superchain Ecosystem, Binance Alpha Spotlight"
WHITE,whiteheart,Whiteheart,WHITE,27231075.0,27231075.0,61.16,"Decentralized Finance (DeFi), Derivatives, Ethereum Ecosystem"
CONX,connex,Connex,CONX,22383622.0,1946401875.0,58421.0,BNB Chain Ecosystem
BASEDAI,basedai,BasedAI,BASEDAI,21482086.0,21482086.0,159826.0,"Artificial Intelligence (AI), Ethereum Ecosystem, AI Agents"
ADS,adshares,Adshares,ADS,20136926.0,20148262.0,25619.0,"Business Services, Decentralized Finance (DeFi), BNB Chain Ecosystem, Metaverse, Polygon Ecosystem, Ethereum Ecosystem, Base Ecosystem"
PEP,pepecoin-network,Pepecoin,PEP,18368777.0,18368777.0,284938.0,"Smart Contract Platform, Layer 1 (L1), Meme, Proof of Work (PoW), The Boy’s Club"
INV,inverse-finance,Inverse Finance,INV,16933220.0,17506326.0,275176.0,"Decentralized Finance (DeFi), Yield Farming, Yield Aggregator, Lending/Borrowing Protocols, Olympus Pro Ecosystem, Ethereum Ecosystem, Fixed Interest"
OCTA,octaspace,OctaSpace,OCTA,16750666.0,16750666.0,466778.0,"Artificial Intelligence (AI), Internet of Things (IOT), Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Ethereum Ecosystem, DePIN, AI Agents"
CHEQ,cheqd-network,CHEQD Network,CHEQ,15404388.0,21132372.0,235986.0,"Smart Contract Platform, Ethereum Ecosystem, Decentralized Identifier (DID), Zero Knowledge (ZK), Animoca Brands Portfolio, Osmosis Ecosystem, Outlier Ventures Portfolio"
UPC,upcx,UPCX,UPC,15100236.0,2838997299.0,779436.0,Ethereum Ecosystem
CEEK,ceek,CEEK Smart VR,CEEK,14986721.0,15482151.0,981526.0,"Entertainment, BNB Chain Ecosystem, Metaverse, Ethereum Ecosystem, DWF Labs Portfolio"
PORTAL,portal-2,Portal,PORTAL,14928568.0,89320621.0,21571245.0,"Gaming (GameFi), Solana Ecosystem, Ethereum Ecosystem, Gaming Platform"
TRIAS,trias-token,TriasLab,TRIAS,14515750.0,14515750.0,319857.0,"Artificial Intelligence (AI), Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Ethereum Ecosystem, AI Agents"
FLIX,omniflix-network,OmniFlix Network,FLIX,14047430.0,16167770.0,63786.0,"NFT, Osmosis Ecosystem, Archway Ecosystem"
MAVIA,heroes-of-mavia,Heroes of Mavia,MAVIA,12690259.0,61460951.0,53640099.0,"Gaming (GameFi), NFT, Ethereum Ecosystem, Animoca Brands Portfolio, Base Ecosystem, Gaming Governance Token, Strategy Games, Alameda Research Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, Delphi Ventures Portfolio, Action Games"
KENDU,kendu-inu,Kendu Inu,KENDU,12647687.0,12694879.0,268016.0,"Solana Ecosystem, Meme, Ethereum Ecosystem, Base Ecosystem"
TKO,tokocrypto,Tokocrypto,TKO,12453654.0,83024357.0,1545649.0,"BNB Chain Ecosystem, Binance Launchpad, YZi Labs (Prev. Binance Labs) Portfolio"
OFN,openfabric,Openfabric AI,OFN,10758331.0,20806562.0,192316.0,"Artificial Intelligence (AI), BNB Chain Ecosystem, ChainGPT Launchpad, Poolz Finance Launchpad, AI Agents, AI Applications, AI Framework"
VADER,vaderai-by-virtuals,VaderAI by Virtuals,VADER,10388690.0,10388690.0,479152.0,"Artificial Intelligence (AI), Meme, Base Ecosystem, AI Meme, AI Agents, Virtuals Protocol Ecosystem, Binance Alpha Spotlight"
HYPERSKIDS,hyperskids,$HYPERSKIDS,HYPERSKIDS,10015332.0,10015332.0,699744.0,"Solana Ecosystem, Meme, Solana Meme"
KASTA,kasta,Kasta,KASTA,9393860.0,18475566.0,108593.0,Polygon Ecosystem
FLAY,flayer,Flayer,FLAY,8997955.0,14996591.0,731811.0,"Launchpad, Ethereum Ecosystem"
DEXTF,dextf,Memento,DEXTF,8972638.0,13634728.0,94389.0,"Decentralized Finance (DeFi), Asset Manager, Avalanche Ecosystem, Ethereum Ecosystem, ZkSync Ecosystem, Real World Assets (RWA)"
GLQ,graphlinq-protocol,GraphLinq Chain,GLQ,8691000.0,12780881.0,237805.0,"Artificial Intelligence (AI), Business Services, Infrastructure, Smart Contract Platform, Analytics, Layer 1 (L1), Ethereum Ecosystem, DWF Labs Portfolio"
BONGO,bongo-cat,BONGO CAT,BONGO,8624555.0,8624555.0,1066377.0,"Solana Ecosystem, Meme, Cat-Themed, AI Meme"
FLOCK,flock-2,FLOCK,FLOCK,8501109.0,10979223.0,6629880.0,"Artificial Intelligence (AI), Base Ecosystem, AI Applications, Binance Alpha Spotlight"
SEDA,seda-2,SEDA,SEDA,8003584.0,23584136.0,19118.85,"Smart Contract Platform, Oracle, Modular Blockchain, Osmosis Ecosystem"
XX,xxcoin,XX Network,XX,7968738.0,23336047.0,99804.0,"Smart Contract Platform, Layer 1 (L1), Ethereum Ecosystem"
PAIN,pain,Pain,PAIN,7794335.0,15588716.0,2550842.0,"Solana Ecosystem, Meme, Solana Meme"
GRAIL,camelot-token,Camelot Token,GRAIL,7686315.0,33126086.0,205507.0,"Decentralized Exchange (DEX), Arbitrum Ecosystem, Camelot Launchpad"
ETF500,elon-trump-fart,Elon Trump Fart,ETF500,7157587.0,7157587.0,302300.0,"Solana Ecosystem, Meme, Elon Musk-Inspired, Solana Meme, PolitiFi, Pump.fun Ecosystem, Stock market-themed"
TRADE,polytrade,Polytrade,TRADE,7111739.0,17002600.0,96006.0,"BNB Chain Ecosystem, Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Real World Assets (RWA), Base Ecosystem, DWF Labs Portfolio"
YULI,yuli,YULI,YULI,6213816.0,6213816.0,97122.0,"Gaming (GameFi), NFT, Meme, Kaia Ecosystem, Card Games, Gaming Utility Token, Anime-Themed"
FNCT,financie-token,Financie Token,FNCT,5989438.0,31662524.0,97179.0,Ethereum Ecosystem
CANTO,canto,CANTO,CANTO,5988042.0,9841215.0,262772.0,"Smart Contract Platform, Layer 1 (L1), Ethereum Ecosystem, Canto Ecosystem, Real World Assets (RWA), Osmosis Ecosystem, Parallelized EVM"
GENOME,genomesdao-genome,GenomesDAO GENOME,GENOME,5888584.0,5888584.0,28481.0,"Ethereum Ecosystem, Base Ecosystem, Decentralized Science (DeSci)"
WEXO,wexo,Wexo,WEXO,5877459.0,51814850.0,200587.0,"Ethereum Ecosystem, Base Ecosystem"
SRM,serum,Serum,SRM,5675469.0,16638151.0,116487.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Solana Ecosystem, Ethereum Ecosystem, FTX Holdings, Multicoin Capital Portfolio, Energi Ecosystem, Viction Ecosystem"
ZYN,zyncoin-2,ZynCoin,ZYN,5110505.0,5110505.0,65004.0,"Solana Ecosystem, Meme, Ethereum Ecosystem, Parody Meme"
POLYDOGE,polydoge,PolyDoge,POLYDOGE,5099826.0,5107023.0,860405.0,"NFT, Polygon Ecosystem, Meme, Dog-Themed"
GTAI,gt-protocol,GT Protocol,GTAI,4743707.0,8767977.0,1167091.0,"Artificial Intelligence (AI), BNB Chain Ecosystem, DeFAI"
L1,lamina1,Lamina1,L1,4712521.0,82485548.0,102972.0,"Smart Contract Platform, NFT, Metaverse, Layer 1 (L1), Avalanche Ecosystem, Made in USA"
FUTURE,futurecoin,FutureCoin,FUTURE,4340195.0,13469386.0,63.53,BNB Chain Ecosystem
MLG,360noscope420blazeit,360noscope420blazeit,MLG,4214668.0,4214668.0,1781346.0,"Solana Ecosystem, Meme, Solana Meme"
MOVE,bluemove,BlueMove,MOVE,4157624.0,5734654.0,62026.0,"NFT, Aptos Ecosystem, Sui Ecosystem"
SOLAMA,solama,Solama,SOLAMA,3909941.0,3909941.0,117593.0,"Gambling (GambleFi), Solana Ecosystem, Meme, Solana Meme"
ARCA,arca,Legend of Arcadia,ARCA,3742395.0,21364980.0,138770.0,"Gaming (GameFi), Ethereum Ecosystem, RPG"
IZI,izumi-finance,iZUMi Finance,IZI,3722861.0,9456085.0,175155.0,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Automated Market Maker (AMM), BNB Chain Ecosystem, Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, ZkSync Ecosystem, Mantle Ecosystem, Linea Ecosystem, Base Ecosystem, Manta Network Ecosystem, Scroll Ecosystem"
FORWARD,forward,Forward,FORWARD,3721686.0,3725898.0,243731.0,"BNB Chain Ecosystem, Ethereum Ecosystem"
BAX,babb,BABB,BAX,3579224.0,3601735.0,38780.0,Ethereum Ecosystem
WINR,winr-protocol,WINR Protocol,WINR,3530147.0,4371481.0,44397.0,"Gambling (GambleFi), Infrastructure, Smart Contract Platform, Solana Ecosystem, Arbitrum Ecosystem, Camelot Launchpad, Layer 3 (L3)"
HXD,honeyland-honey,Honeyland,HXD,3232648.0,7368678.0,108169.0,"Gaming (GameFi), NFT, Solana Ecosystem, Play To Earn, Breeding, Gaming Utility Token, Strategy Games"
SHIDO,shido-2,Shido Network,SHIDO,3222113.0,3222117.0,184556.0,"Ethereum Ecosystem, Osmosis Ecosystem, Shido Network Ecosystem"
GMM,gamium,Gamium,GMM,3107136.0,3171230.0,87758.0,"SocialFi, Gaming (GameFi), BNB Chain Ecosystem, Metaverse, DaoMaker Launchpad, Ethereum Ecosystem, Gaming Governance Token, Gaming Utility Token"
QORPO,qopro,QORPO WORLD,QORPO,3086787.0,15230660.0,97624.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Play To Earn, Ethereum Ecosystem, RPG, Gaming Utility Token, Adventure Games, Gaming Platform, Action Games"
MARSH,unmarshal,Unmarshal,MARSH,2211876.0,3324078.0,163837.0,"Artificial Intelligence (AI), Infrastructure, Oracle, BNB Chain Ecosystem, Ethereum Ecosystem, DWF Labs Portfolio"
STETH,staked-ether,Lido Staked Ether,STETH,16376515975.0,16376515975.0,135382060.0,"Decentralized Finance (DeFi), Liquid Staking Tokens, Ethereum Ecosystem, Liquid Staked ETH, Liquid Staking"
TWT,trust-wallet-token,Trust Wallet,TWT,339017698.0,813675217.0,13211395.0,"BNB Chain Ecosystem, Wallets, Account Abstraction, Energi Ecosystem"
SAROS,saros-finance,Saros,SAROS,312220716.0,1189412329.0,9988813.0,"Solana Ecosystem, Payment Solutions, Viction Ecosystem"
ZRO,layerzero,LayerZero,ZRO,302633316.0,2722676970.0,72861359.0,"Smart Contract Platform, BNB Chain Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Multicoin Capital Portfolio, Layer 0 (L0), Cross-chain Communication, Circle Ventures Portfolio, Sequoia Capital Portfolio, OKX Ventures Portfolio"
TFUEL,theta-fuel,Theta Fuel,TFUEL,256313326.0,256315553.0,6103492.0,"Smart Contract Platform, DePIN, Proof of Stake (PoS), Made in USA"
BLUR,blur,Blur,BLUR,253016800.0,329402206.0,26279675.0,"NFT, Ethereum Ecosystem, NFT Marketplace, FTX Holdings, NFTFi, eGirl Capital Portfolio, Paradigm Portfolio, GMCI DeFi Index, GMCI Index, Made in USA, Coinbase 50 Index"
KSM,kusama,Kusama,KSM,247950852.0,247966337.0,12492468.0,"Smart Contract Platform, Polkadot Ecosystem, Proof of Stake (PoS), Pantera Capital Portfolio, Made in USA, Coinbase 50 Index"
KAITO,kaito,KAITO,KAITO,209811397.0,869184151.0,64456098.0,"Artificial Intelligence (AI), Analytics, Base Ecosystem, Binance HODLer Airdrops"
ANKR,ankr,Ankr Network,ANKR,193411494.0,193411494.0,19213422.0,"BNB Chain Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Liquid Staking Governance Tokens, Linea Ecosystem, DePIN, Scroll Ecosystem, Rollups-as-a-Service (RaaS), Blast Ecosystem, Mode Ecosystem, Pantera Capital Portfolio, Polygon zkEVM Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Liquid Staking, Made in USA"
ONE,harmony,Harmony,ONE,189970143.0,190619037.0,18328466.0,"Smart Contract Platform, Layer 1 (L1), Harmony Ecosystem, Animoca Brands Portfolio, Binance Launchpad, YZi Labs (Prev. Binance Labs) Portfolio, Made in USA"
HOT,holotoken,Holo,HOT,184278319.0,184278319.0,11692263.0,"Smart Contract Platform, Storage, Harmony Ecosystem, Ethereum Ecosystem, DePIN, Energi Ecosystem, Sora Ecosystem, GMCI DePIN Index, GMCI Index"
T,threshold-network-token,Threshold Network,T,176616139.0,194538389.0,18795608.0,"Decentralized Finance (DeFi), Solana Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Cross-chain Communication, BTCfi"
QUBIC,qubic-network,Qubic,QUBIC,172645594.0,209883638.0,6812604.0,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), Proof of Work (PoW)"
YFI,yearn-finance,yearn.finance,YFI,172230857.0,186942719.0,23478438.0,"Decentralized Finance (DeFi), Yield Farming, Yield Aggregator, Yearn Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Gnosis Chain Ecosystem, Fantom Ecosystem, Harmony Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Index Coop Defi Index, Alameda Research Portfolio, Energi Ecosystem, Sora Ecosystem, Huobi ECO Chain Ecosystem, Blockchain Capital Portfolio, Index Coop Index"
MPLX,metaplex,Metaplex,MPLX,171452115.0,217319640.0,5861509.0,"Gaming (GameFi), NFT, Solana Ecosystem, Animoca Brands Portfolio, FTX Holdings, Multicoin Capital Portfolio, Alameda Research Portfolio"
SYRUP,syrup,Maple Finance,SYRUP,165559875.0,209179314.0,10296128.0,"Decentralized Finance (DeFi), Yield Farming, Lending/Borrowing Protocols, Ethereum Ecosystem, Real World Assets (RWA), Base Ecosystem, Binance Alpha Spotlight"
TRIBE,tribe-2,Tribe,TRIBE,146626205.0,322244397.0,66176.0,"Decentralized Finance (DeFi), Ethereum Ecosystem, Stablecoin Protocol"
SWFTC,swftcoin,SWFTCOIN,SWFTC,137741129.0,137741129.0,10220369.0,"Exchange-based Tokens, NFT, BNB Chain Ecosystem, Ethereum Ecosystem"
ACH,alchemy-pay,Alchemy Pay,ACH,131343771.0,265679569.0,52015565.0,"BNB Chain Ecosystem, Ethereum Ecosystem, Payment Solutions, DWF Labs Portfolio"
CSPR,casper-network,Casper Network,CSPR,126456746.0,130924068.0,5882871.0,"Smart Contract Platform, Layer 1 (L1), Proof of Stake (PoS), GMCI Layer 1 Index, GMCI Index, Made in USA"
MASK,mask-network,Mask Network,MASK,115913177.0,115913177.0,123105148.0,"BNB Chain Ecosystem, Polygon Ecosystem, Ethereum Ecosystem, Animoca Brands Portfolio, DWF Labs Portfolio, Alameda Research Portfolio, Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio"
CETUS,cetus-protocol,Cetus Protocol,CETUS,98487456.0,138459531.0,69362364.0,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Sui Ecosystem, Animoca Brands Portfolio, OKX Ventures Portfolio, Dex Aggregator"
BLAST,blast,Blast,BLAST,92873197.0,332764573.0,11318924.0,"Smart Contract Platform, Layer 2 (L2), eGirl Capital Portfolio, Paradigm Portfolio, Blast Ecosystem"
XVS,venus,Venus,XVS,90493480.0,161664766.0,7555225.0,"Decentralized Finance (DeFi), Yield Farming, BNB Chain Ecosystem, Binance Launchpool, Lending/Borrowing Protocols, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, ZkSync Ecosystem, opBNB Ecosystem, Unichain Ecosystem"
PHA,pha,PHALA,PHA,85064174.0,107538522.0,19505775.0,"Artificial Intelligence (AI), Infrastructure, Smart Contract Platform, Oracle, Polkadot Ecosystem, Ethereum Ecosystem, Interoperability, Layer 2 (L2), Zero Knowledge (ZK), DePIN, DWF Labs Portfolio, Rollup, AI Agents, Sora Ecosystem, AI Framework, Made in USA"
KMNO,kamino,Kamino,KMNO,80444504.0,595885216.0,7252117.0,"Decentralized Finance (DeFi), Lending/Borrowing Protocols, Solana Ecosystem, Binance Alpha Spotlight"
VVV,venice-token,Venice Token,VVV,76175610.0,182598689.0,9278069.0,"Artificial Intelligence (AI), Base Ecosystem, AI Agents, AI Applications, Made in USA"
NMD,nexusmind,NexusMind,NMD,76123829.0,742852685.0,42818.0,"SocialFi, BNB Chain Ecosystem"
GLMR,moonbeam,Moonbeam,GLMR,74527158.0,89578826.0,6039508.0,"Smart Contract Platform, Polkadot Ecosystem, Layer 1 (L1), Coinbase Ventures Portfolio, Proof of Stake (PoS), YZi Labs (Prev. Binance Labs) Portfolio"
PEOPLE,constitutiondao,ConstitutionDAO,PEOPLE,73246770.0,73246770.0,117784137.0,"Meme, Ethereum Ecosystem, PolitiFi"
SGB,songbird,Songbird,SGB,72556510.0,86184103.0,282922.0,Smart Contract Platform
DYDX,dydx,dYdX,ETHDYDX,56701179.0,135774508.0,13824165.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Derivatives, Perpetuals, Ethereum Ecosystem, Paradigm Portfolio"
C98,coin98,Coin98,C98,56256347.0,59191256.0,22421840.0,"Decentralized Finance (DeFi), BNB Chain Ecosystem, Solana Ecosystem, Wallets, Polygon Ecosystem, Ethereum Ecosystem, Binance Launchpad, DWF Labs Portfolio, Multicoin Capital Portfolio, Alameda Research Portfolio, Viction Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio"
HSK,hashkey-ecopoints,HashKey Platform Token,HSK,54511406.0,411406841.0,1097072.0,"Exchange-based Tokens, Centralized Exchange (CEX) Token, Ethereum Ecosystem"
CCD,concordium,Concordium,CCD,54064666.0,65287722.0,324376.0,"Smart Contract Platform, Layer 1 (L1), Decentralized Identifier (DID), Zero Knowledge (ZK)"
WILD,wilder-world,Wilder World,WILD,51480724.0,79366307.0,647400.0,"Gaming (GameFi), NFT, Metaverse, Play To Earn, Ethereum Ecosystem, Animoca Brands Portfolio, Gaming Governance Token, Racing Games, Simulation Games, Action Games"
DODO,dodo,DODO,DODO,47339641.0,47339641.0,11733262.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), BNB Chain Ecosystem, Binance Launchpool, Polygon Ecosystem, Near Protocol Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, DWF Labs Portfolio, Coinbase Ventures Portfolio, Alameda Research Portfolio, DeFiance Capital Portfolio, Pantera Capital Portfolio, Aurora Ecosystem, Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Galaxy Digital Portfolio"
M87,messier,MESSIER,M87,47270149.0,47270149.0,1663451.0,"Decentralized Finance (DeFi), Ethereum Ecosystem"
RIF,rif-token,Rootstock Infrastructure Framework,RIF,44052930.0,44052930.0,4479562.0,"Rootstock Ecosystem, Outlier Ventures Portfolio"
STORJ,storj,Storj,STORJ,43829014.0,129547693.0,19266922.0,"Storage, Harmony Ecosystem, Ethereum Ecosystem, DePIN, Energi Ecosystem"
ROOT,the-root-network,The Root Network,ROOT,39616617.0,72030212.0,7344650.0,"Smart Contract Platform, Gaming (GameFi), Layer 1 (L1), Ethereum Ecosystem, Gaming Blockchains, Outlier Ventures Portfolio"
AVA,ava-ai,Ava AI,AVA,39243208.0,39243208.0,17428692.0,"Solana Ecosystem, Meme, Solana Meme, AI Meme, AI Agents, Pump.fun Ecosystem, Binance Alpha Spotlight, Made in USA"
HBD,hive_dollar,Hive Dollar,HBD,34093431.0,34093431.0,15.73,
PNG,pangolin,Pangolin,PNG,33827388.0,82582959.0,667099.0,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Avalanche Ecosystem, Olympus Pro Ecosystem"
EDU,edu-coin,Open Campus,EDU,33722203.0,129648837.0,6299754.0,"Education, BNB Chain Ecosystem, Polygon Ecosystem, Ethereum Ecosystem, Binance Launchpad, YZi Labs (Prev. Binance Labs) Portfolio"
LOFI,lofi-2,LOFI,LOFI,33169107.0,33169107.0,6287954.0,"Meme, Sui Ecosystem, Sui Meme"
LAT,platon-network,PlatON Network,LAT,31557622.0,50244763.0,4926392.0,"Smart Contract Platform, Appchains"
BEL,bella-protocol,Bella Protocol,BEL,30728272.0,38410340.0,16205225.0,"Decentralized Finance (DeFi), Yield Farming, BNB Chain Ecosystem, Binance Launchpool, Yield Aggregator, Ethereum Ecosystem, Manta Network Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio"
D,dar-open-network,Dar Open Network,D,29829343.0,37106220.0,10270916.0,"Gaming (GameFi), BNB Chain Ecosystem, Binance Launchpool, Play To Earn, Ethereum Ecosystem, Animoca Brands Portfolio, AI Agents"
NEON,neon,Neon,NEON,29558442.0,123435093.0,829417.0,"Smart Contract Platform, Solana Ecosystem, Neon Ecosystem, Parallelized EVM"
FIS,stafi,Stafi,FIS,29268423.0,29268423.0,25224031.0,"Decentralized Finance (DeFi), Ethereum Ecosystem, Liquid Staking Governance Tokens, Osmosis Ecosystem, Sora Ecosystem, Liquid Staking"
FORTH,ampleforth-governance-token,Ampleforth Governance,FORTH,28983851.0,38709903.0,7681826.0,"Ethereum Ecosystem, Stablecoin Protocol"
ALU,altura,Altura,ALU,28349261.0,28349261.0,13023213.0,"Artificial Intelligence (AI), Infrastructure, Gaming (GameFi), NFT, BNB Chain Ecosystem, NFT Marketplace, Base Ecosystem, Gaming Platform, Made in USA, Gaming Marketplace"
WNXM,wrapped-nxm,Wrapped NXM,WNXM,27477158.0,27477158.0,1505938.0,"Crypto-Backed Tokens, Decentralized Finance (DeFi), Insurance, Wrapped-Tokens, Ethereum Ecosystem, Blockchain Capital Portfolio"
