Input Token,CoinGecko ID,Name,Symbol,Market Cap,FDV,24H Volume,Categories
APT,aptos,Aptos,APT,2171511556,3509836071.0,333989351.0,"Smart Contract Platform, Layer 1 (L1), Aptos Ecosystem, FTX Holdings, Coinbase Ventures Portfolio, Multicoin Capital Portfolio, Proof of Stake (PoS), DragonFly Capital Portfolio, Andreessen Horowitz (a16z) Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, GMCI Layer 1 Index, GMCI 30 Index, Circle Ventures Portfolio, GMCI Index, Made in USA"
FTN,fasttoken,Fasttoken,FTN,761606615,1528818997.0,2282360.0,"Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Arbitrum Ecosystem, Ethereum Ecosystem, Base Ecosystem, Bahamut Ecosystem"
TEL,telcoin,Telcoin,TEL,540479526,568463647.0,45944150.0,"Decentralized Finance (DeFi), Wallets, Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Payment Solutions, Base Ecosystem, Made in USA"
DCR,decred,Decred,DCR,535135530,535142378.0,17970056.0,"Smart Contract Platform, Privacy, Layer 1 (L1), Proof of Stake (PoS), Proof of Work (PoW), Blockchain Capital Portfolio, Made in USA"
SYRUP,syrup,Maple Finance,SYRUP,516171442,551289128.0,52976833.0,"Decentralized Finance (DeFi), Yield Farming, Lending/Borrowing Protocols, Ethereum Ecosystem, Real World Assets (RWA), Base Ecosystem, Binance Alpha Spotlight"
CCD,concordium,Concordium,CCD,345618498,417753651.0,1409728.0,"Smart Contract Platform, Privacy, Layer 1 (L1), Decentralized Identifier (DID), Zero Knowledge (ZK), Privacy Blockchain"
DEXE,dexe,DeXe,DEXE,344928707,582924806.0,7585998.0,"Artificial Intelligence (AI), Decentralized Finance (DeFi), BNB Chain Ecosystem, Ethereum Ecosystem"
KMNO,kamino,Kamino,KMNO,190947827,590391279.0,23799494.0,"Decentralized Finance (DeFi), Lending/Borrowing Protocols, Solana Ecosystem, Binance Alpha Spotlight"
KSM,kusama,Kusama,KSM,182931599,182932550.0,11588411.0,"Smart Contract Platform, Polkadot Ecosystem, Proof of Stake (PoS), Pantera Capital Portfolio, Made in USA, Coinbase 50 Index, Hydration Ecosystem"
MINA,mina-protocol,Mina Protocol,MINA,165163298,165163392.0,43678845.0,"Smart Contract Platform, Layer 1 (L1), Zero Knowledge (ZK), FTX Holdings, Paradigm Portfolio, Coinbase Ventures Portfolio, Multicoin Capital Portfolio, Proof of Stake (PoS), Pantera Capital Portfolio, Circle Ventures Portfolio, Privacy Blockchain, Polychain Capital Portfolio, Made in USA, Coinbase 50 Index"
YFI,yearn-finance,yearn.finance,YFI,160538826,173400304.0,20967743.0,"Decentralized Finance (DeFi), Yield Farming, Yield Aggregator, Yearn Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Gnosis Chain Ecosystem, Fantom Ecosystem, Harmony Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Index Coop Defi Index, Alameda Research Portfolio, Energi Ecosystem, Sora Ecosystem, Huobi ECO Chain Ecosystem, Blockchain Capital Portfolio, Governance"
TFUEL,theta-fuel,Theta Fuel,TFUEL,156316388,156316389.0,2509575.0,"Artificial Intelligence (AI), Smart Contract Platform, DePIN, Proof of Stake (PoS), Made in USA"
ZIL,zilliqa,Zilliqa,ZIL,136433081,141178738.0,13595846.0,"Smart Contract Platform, BNB Chain Ecosystem, GMCI Layer 1 Index, GMCI Index, Made in China"
MEW,cat-in-a-dogs-world,cat in a dogs world,MEW,127721503,127721503.0,32604633.0,"Solana Ecosystem, Meme, Dog-Themed, Solana Meme, Cat-Themed, Binance Alpha Spotlight, IP Meme"
QUBIC,qubic-network,Qubic,QUBIC,116670501,147847474.0,3348330.0,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), Proof of Work (PoW)"
NIZA,niza-global-2,Niza Global,NIZA,76200489,76200489.0,1300747.0,"Exchange-based Tokens, Centralized Exchange (CEX) Token, Ethereum Ecosystem"
AP3X,apex-4,APEX,AP3X,71923792,179298368.0,102467.0,Layer 1 (L1)
YGG,yield-guild-games,Yield Guild Games,YGG,70854015,104402867.0,25607800.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Collectibles, Polygon Ecosystem, Play To Earn, Harmony Ecosystem, Guild and Scholarship, Ethereum Ecosystem, Animoca Brands Portfolio, Base Ecosystem, DWF Labs Portfolio, Ronin Ecosystem, Gaming Governance Token, Andreessen Horowitz (a16z) Portfolio, Delphi Ventures Portfolio, Abstract Ecosystem"
PEOPLE,constitutiondao,ConstitutionDAO,PEOPLE,55546229,55546229.0,23020031.0,"Meme, Ethereum Ecosystem, PolitiFi"
ACH,alchemy-pay,Alchemy Pay,ACH,54937316,111126111.0,10069967.0,"BNB Chain Ecosystem, Ethereum Ecosystem, Payment Solutions, DWF Labs Portfolio, Made in China"
EWT,energy-web-token,Energy Web,EWT,54613838,62257153.0,411702.0,"Energy, Polkadot Ecosystem, Gnosis Chain Ecosystem, Regenerative Finance (ReFi), Real World Assets (RWA), Blockchain Capital Portfolio, Hydration Ecosystem"
SWFTC,swftcoin,SWFTCOIN,SWFTC,53138406,53138406.0,1047772.0,"NFT, BNB Chain Ecosystem, Ethereum Ecosystem, Dex Aggregator"
WHITE,whiteheart,Whiteheart,WHITE,51570842,51570842.0,9.55,"Decentralized Finance (DeFi), Derivatives, Ethereum Ecosystem"
SGB,songbird,Songbird,SGB,50406936,59608984.0,172878.0,Smart Contract Platform
CARV,carv,CARV,CARV,47405122,156489179.0,19734205.0,"Artificial Intelligence (AI), Infrastructure, Gaming (GameFi), NFT, BNB Chain Ecosystem, Solana Ecosystem, Arbitrum Ecosystem, Impossible Finance Launchpad, Ethereum Ecosystem, Animoca Brands Portfolio, Base Ecosystem, Binance Alpha Spotlight"
VVV,venice-token,Venice Token,VVV,44646386,84912212.0,3274231.0,"Artificial Intelligence (AI), Base Ecosystem, AI Agents, AI Applications, Binance Alpha Spotlight, Made in USA"
CYBER,cyberconnect,CYBER,CYBER,44196641,89105472.0,12087258.0,"Artificial Intelligence (AI), Smart Contract Platform, SocialFi, NFT, BNB Chain Ecosystem, Binance Launchpool, Ethereum Ecosystem, Decentralized Identifier (DID), Optimism Ecosystem, Layer 2 (L2), Animoca Brands Portfolio, Multicoin Capital Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, Delphi Ventures Portfolio, Cyber Ecosystem, Optimism Superchain Ecosystem, AI Applications, Governance"
NOW,changenow,ChangeNOW,NOW,43633979,50922809.0,38529.0,"Decentralized Exchange (DEX), Exchange-based Tokens, BNB Chain Ecosystem, Ethereum Ecosystem"
DORA,dora-2,DORA,DORA,43348278,43348278.0,324830.0,"BNB Chain Ecosystem, Meme, Binance Alpha Spotlight, Chinese Meme"
ISLM,islamic-coin,Islamic Coin,ISLM,38239661,346453536.0,92422.0,"Smart Contract Platform, Wallets, Layer 2 (L2), Osmosis Ecosystem"
WNXM,wrapped-nxm,Wrapped NXM,WNXM,38114651,38114651.0,82660.0,"Crypto-Backed Tokens, Decentralized Finance (DeFi), Insurance, Wrapped-Tokens, Ethereum Ecosystem, Blockchain Capital Portfolio"
USTC,terrausd,TerraClassicUSD,USTC,37403030,40763325.0,4139540.0,"Stablecoins, USD Stablecoin, Seigniorage, Alleged SEC Securities, Osmosis Ecosystem, DeFiance Capital Portfolio, Terra Classic Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Delphi Ventures Portfolio, Galaxy Digital Portfolio, Fiat-backed Stablecoin"
UNP,unipoly,Unipoly,UNP,34073981,122028369.0,214882.0,"Gaming (GameFi), Ethereum Ecosystem, Skale Ecosystem"
AVAIL,avail,Avail,AVAIL,34001306,101624037.0,8726352.0,"Infrastructure, Smart Contract Platform, BNB Chain Ecosystem, Ethereum Ecosystem, Data Availability, Modular Blockchain, Binance Alpha Spotlight"
CETUS,cetus-protocol,Cetus Protocol,CETUS,31859310,36546839.0,10189361.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Sui Ecosystem, Animoca Brands Portfolio, OKX Ventures Portfolio, Dex Aggregator"
HBD,hive_dollar,Hive Dollar,HBD,31757589,31757714.0,749.8,"Stablecoins, USD Stablecoin, Algorithmic Stablecoin"
ADS,adshares,Adshares,ADS,31306839,31320008.0,1729689.0,"Business Services, Decentralized Finance (DeFi), BNB Chain Ecosystem, Metaverse, Polygon Ecosystem, Ethereum Ecosystem, Base Ecosystem"
AGLD,adventure-gold,Adventure Gold,AGLD,28471137,30230022.0,9548039.0,"Ethereum Ecosystem, DWF Labs Portfolio"
ALI,alethea-artificial-liquid-intelligence-token,Artificial Liquid Intelligence,ALI,28448403,30797174.0,1763432.0,"Artificial Intelligence (AI), NFT, Metaverse, Solana Ecosystem, Polygon Ecosystem, Ethereum Ecosystem, Cronos Ecosystem, Base Ecosystem, Multicoin Capital Portfolio, AI Agents, Alameda Research Portfolio, DeFiance Capital Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, Airdropped Tokens by NFT Projects, Governance"
ZRC,zircuit,Zircuit,ZRC,28147851,128240697.0,12904536.0,"Smart Contract Platform, BNB Chain Ecosystem, Ethereum Ecosystem, Layer 2 (L2), Zero Knowledge (ZK), Restaking, Zircuit Ecosystem"
SCR,scroll,Scroll,SCR,27039242,142311801.0,12076852.0,"Smart Contract Platform, Binance Launchpool, Layer 2 (L2), Scroll Ecosystem"
DODO,dodo,DODO,DODO,26777036,26777036.0,3876879.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), BNB Chain Ecosystem, Binance Launchpool, Polygon Ecosystem, Near Protocol Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, DWF Labs Portfolio, Coinbase Ventures Portfolio, Alameda Research Portfolio, DeFiance Capital Portfolio, Pantera Capital Portfolio, Aurora Ecosystem, Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Galaxy Digital Portfolio, Made in China"
HFT,hashflow,Hashflow,HFT,26021684,41101832.0,16042390.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), BNB Chain Ecosystem, Binance Launchpool, MEV Protection, Ethereum Ecosystem, Coinbase Ventures Portfolio, Alameda Research Portfolio, DragonFly Capital Portfolio, Galaxy Digital Portfolio"
NCT,polyswarm,PolySwarm,NCT,25193155,25198664.0,463863.0,"Business Services, Polygon Ecosystem, Ethereum Ecosystem, Cybersecurity, Made in USA"
FORTH,ampleforth-governance-token,Ampleforth Governance,FORTH,23095218,30712987.0,2521885.0,"Ethereum Ecosystem, Stablecoin Issuer, Governance"
ELX,elixir-finance,Elixir,ELX,22155858,85454698.0,9563458.0,"Decentralized Finance (DeFi), Ethereum Ecosystem, Real World Assets (RWA), Stablecoin Issuer, RWA Protocol"
INV,inverse-finance,Inverse Finance,INV,21038065,25323435.0,247078.0,"Decentralized Finance (DeFi), Yield Farming, Yield Aggregator, Olympus Pro Ecosystem, Ethereum Ecosystem, Fixed Interest"
PIVX,pivx,PIVX,PIVX,19429862,19429977.0,4334187.0,"Smart Contract Platform, Privacy, Masternodes, Zero Knowledge (ZK), Proof of Stake (PoS)"
CWEB,coinweb,Coinweb,CWEB,14936236,17805773.0,159389.0,"Smart Contract Platform, Wallets, Ethereum Ecosystem, Interoperability, Layer 2 (L2), Cross-chain Communication, Bitcoin Sidechains, SideChain"
SYN,synapse-2,Synapse,SYN,14491066,16537289.0,4797043.0,"BNB Chain Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Olympus Pro Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Bridge Governance Tokens, Base Ecosystem, Alameda Research Portfolio, Intent"
PNG,pangolin,Pangolin,PNG,14220676,34098088.0,786964.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Avalanche Ecosystem, Olympus Pro Ecosystem"
CHEQ,cheqd-network,CHEQD Network,CHEQ,13380161,17405519.0,415612.0,"Smart Contract Platform, Ethereum Ecosystem, Decentralized Identifier (DID), Zero Knowledge (ZK), Animoca Brands Portfolio, Osmosis Ecosystem, Outlier Ventures Portfolio"
SWEAT,sweatcoin,SWEAT,SWEAT,13237373,35746552.0,4610685.0,"Sports, Gaming (GameFi), BNB Chain Ecosystem, Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Play To Earn, Arbitrum Ecosystem, Celo Ecosystem, Move To Earn, Ethereum Ecosystem, Optimism Ecosystem, Aptos Ecosystem, Sui Ecosystem, Base Ecosystem, Gaming Governance Token, Gaming Utility Token, OKX Ventures Portfolio"
PORTAL,portal-2,Portal,PORTAL,12282100,20730155.0,5945768.0,"Gaming (GameFi), Solana Ecosystem, Ethereum Ecosystem, Gaming Platform"
OCTA,octaspace,OctaSpace,OCTA,12239624,12240007.0,258536.0,"Artificial Intelligence (AI), Internet of Things (IOT), Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Ethereum Ecosystem, DePIN, AI Agents"
D,dar-open-network,Dar Open Network,D,12152380,15116957.0,999655.0,"Gaming (GameFi), BNB Chain Ecosystem, Binance Launchpool, Play To Earn, Ethereum Ecosystem, Animoca Brands Portfolio, AI Agents"
ALU,altura,Altura,ALU,11117058,11117058.0,4252952.0,"Artificial Intelligence (AI), Infrastructure, Gaming (GameFi), NFT, BNB Chain Ecosystem, NFT Marketplace, Base Ecosystem, Gaming Platform, Made in USA, Gaming Marketplace"
TKO,tokocrypto,Tokocrypto,TKO,8642737,57618244.0,1757749.0,"BNB Chain Ecosystem, Binance Launchpad, YZi Labs (Prev. Binance Labs) Portfolio"
FLAY,flayer,Flayer,FLAY,8583538,14305896.0,217972.0,"Launchpad, Ethereum Ecosystem"
KENDU,kendu-inu,Kendu,KENDU,8515433,8552313.0,38469.0,"Solana Ecosystem, Meme, Ethereum Ecosystem, Base Ecosystem, Dog-Themed"
UPC,upcx,UPCX,UPC,8286832,1558008203.0,580499.0,Ethereum Ecosystem
IZI,izumi-finance,iZUMi Finance,IZI,7891687,20044924.0,527752.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Automated Market Maker (AMM), BNB Chain Ecosystem, Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, ZkSync Ecosystem, Mantle Ecosystem, Linea Ecosystem, Base Ecosystem, Manta Network Ecosystem, Scroll Ecosystem"
EVR,evernode,Evernode,EVR,7510623,15003261.0,18204.43,"Smart Contract Platform, Layer 2 (L2), DePIN"
KASTA,kasta,Kasta,KASTA,7105348,13953648.0,297002.0,"Centralized Exchange (CEX) Token, Polygon Ecosystem, Payment Solutions"
J,jambo,Jambo,J,6090215,37825613.0,2281344.0,"Solana Ecosystem, Paradigm Portfolio, Coinbase Ventures Portfolio"
BASEDAI,basedai,BasedAI,BASEDAI,5658337,5658337.0,23621.0,"Artificial Intelligence (AI), Ethereum Ecosystem, AI Agents"
QBX,qbx,QBX,QBX,5400998,5400998.0,55445.0,"Yield Farming, Ethereum Ecosystem"
GHUB,gemhub,GemHUB,GHUB,5073888,23134574.0,205933.0,"Gaming (GameFi), Kaia Ecosystem"
MODE,mode,Mode,MODE,5057400,9804330.0,830258.0,"Artificial Intelligence (AI), Infrastructure, Smart Contract Platform, Ethereum Ecosystem, Optimism Ecosystem, Layer 2 (L2), Mode Ecosystem, Optimism Superchain Ecosystem, DeFAI"
SNAI,swarmnode-ai,SwarmNode.ai,SNAI,4703580,4703580.0,1345694.0,"Artificial Intelligence (AI), Infrastructure, Solana Ecosystem, Pump.fun Ecosystem, AI Agent Launchpad, Binance Alpha Spotlight, AI Framework, DeFAI"
POR,portugal-national-team-fan-token,Portugal National Team Fan Token,POR,4374434,12954426.0,283023.0,"Sports, Fan Token, Chiliz Ecosystem"
MAVIA,heroes-of-mavia,Heroes of Mavia,MAVIA,4179018,20239649.0,3881035.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Ethereum Ecosystem, Animoca Brands Portfolio, Base Ecosystem, Gaming Governance Token, Strategy Games, Alameda Research Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, Delphi Ventures Portfolio, Action Games"
STAT,stat,STAT,STAT,4139359,5284360.0,155347.0,"Media, Ethereum Ecosystem"
DEOD,decentrawood,Decentrawood,DEOD,3964707,3964707.0,202847.0,"Gaming (GameFi), BNB Chain Ecosystem, Metaverse, Solana Ecosystem, Polygon Ecosystem"
TICO,tico,Funtico,TICO,3823668,17873663.0,175367.0,"Gaming (GameFi), Avalanche Ecosystem, RPG"
WINR,winr-protocol,WINR Protocol,WINR,3787720,3920177.0,40807.0,"Gambling (GambleFi), Infrastructure, Smart Contract Platform, Solana Ecosystem, Arbitrum Ecosystem, Camelot Launchpad, Layer 3 (L3)"
SHIDO,shido-2,Shido Network,SHIDO,3574872,3574877.0,59154.0,"Decentralized Finance (DeFi), Ethereum Ecosystem, Osmosis Ecosystem, Shido Network Ecosystem, Yield-Bearing"
4EVER,4everland,4EVERLAND,4EVER,3299653,11543974.0,89221.0,"Artificial Intelligence (AI), BNB Chain Ecosystem, Ethereum Ecosystem, DePIN, AI Framework"
GTAI,gt-protocol,GT Protocol,GTAI,3117470,5762140.0,980994.0,"Artificial Intelligence (AI), BNB Chain Ecosystem, DeFAI"
ALVA,alvara-protocol,Alvara Protocol,ALVA,3093473,7586524.0,262429.0,"Decentralized Finance (DeFi), Avalanche Ecosystem, Ethereum Ecosystem"
SRM,serum,Serum,SRM,3054046,8953213.0,106670.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Solana Ecosystem, Ethereum Ecosystem, FTX Holdings, Multicoin Capital Portfolio, Energi Ecosystem, Viction Ecosystem"
CDX,cod3x,Cod3x,CDX,2995230,2995230.0,14738.64,"Artificial Intelligence (AI), Solana Ecosystem, Base Ecosystem, AI Agent Launchpad, AI Framework, DeFAI, x402 Ecosystem"
GLQ,graphlinq-protocol,GraphLinq Chain,GLQ,2905704,4273094.0,124555.0,"Artificial Intelligence (AI), Business Services, Infrastructure, Smart Contract Platform, Analytics, Layer 1 (L1), Ethereum Ecosystem, DWF Labs Portfolio, AI Agents, DeFAI"
RMV,reality-metaverse,Reality Metaverse,RMV,2756537,3692556.0,80641.0,"Gaming (GameFi), NFT, Metaverse, Polygon Ecosystem, Play To Earn, Ethereum Ecosystem, DWF Labs Portfolio, Gaming Utility Token"
ALON,alon,Alon,ALON,2194410,2194410.0,945426.0,"Solana Ecosystem, Pump.fun Ecosystem, Binance Alpha Spotlight"
HDRO,hydro-protocol-2,Hydro Protocol,HDRO,2126396,4996737.0,31067.0,"Injective Ecosystem, Liquid Staking"
MASK,catwifmask,catwifmask,MASK,2069107,2069107.0,450082.0,"Solana Ecosystem, Meme, Solana Meme, Cat-Themed, Pump.fun Ecosystem"
FLIX,omniflix-network,OmniFlix Network,FLIX,2006558,2205481.0,5282.31,"NFT, Osmosis Ecosystem, Archway Ecosystem"
GENOME,genomesdao-genome,GenomesDAO GENOME,GENOME,1859148,1859148.0,70682.0,"Ethereum Ecosystem, Base Ecosystem, Decentralized Science (DeSci)"
ZYN,zyncoin-2,ZynCoin,ZYN,1840925,1840925.0,57983.0,"Solana Ecosystem, Meme, Ethereum Ecosystem, Parody Meme"
CORE,core-2,Core,CORE,1735293,1735293.0,78313.0,"Solana Ecosystem, Pump.fun Ecosystem"
SMURFCAT,real-smurf-cat,Real Smurf Cat,SMURFCAT,1619119,1619119.0,68031.0,"Solana Ecosystem, Meme, Arbitrum Ecosystem, Ethereum Ecosystem, Cat-Themed"
OFN,openfabric,Openfabric AI,OFN,1605077,1605077.0,72530.0,"Artificial Intelligence (AI), BNB Chain Ecosystem, ChainGPT Launchpad, Poolz Finance Launchpad, AI Agents, AI Applications, AI Framework, Governance"
MLG,360noscope420blazeit,360noscope420blazeit,MLG,1522712,1522712.0,218506.0,"Solana Ecosystem, Meme, Solana Meme"
TREAT,shiba-inu-treat,Shiba Inu Treat,TREAT,1436438,6676058.0,362037.0,"Meme, Ethereum Ecosystem, Dog-Themed"
ALEX,alexgo,ALEX Lab,ALEX,1125632,1284218.0,158656.0,"Decentralized Finance (DeFi), Ethereum Ecosystem, DWF Labs Portfolio, Mode Ecosystem, Stacks Ecosystem, BTCfi Protocol"
VGX,ethos,VGX Token,VGX,984994,987734.0,620581.0,"Gaming (GameFi), Ethereum Ecosystem, Galaxy Digital Portfolio"
HXD,honeyland-honey,Honeyland,HXD,983558,2241978.0,16851.94,"Gaming (GameFi), NFT, Solana Ecosystem, Play To Earn, Breeding, Gaming Utility Token, Strategy Games"
PI,pchain,Plian,PI,977801,1498656.0,8943.26,"Smart Contract Platform, Proof of Stake (PoS)"
STETH,staked-ether,Lido Staked Ether,STETH,27776355944,27777839269.0,97739906.0,"Decentralized Finance (DeFi), Liquid Staking Tokens, Ethereum Ecosystem, Liquid Staked ETH, Liquid Staking"
HTX,htx-dao,HTX DAO,HTX,1674236073,1674236073.0,19793963.0,"Exchange-based Tokens, BNB Chain Ecosystem, Centralized Exchange (CEX) Token, Ethereum Ecosystem, Tron Ecosystem"
VET,vechain,VeChain,VET,1369462983,1369462983.0,39584533.0,"Internet of Things (IOT), Smart Contract Platform, Layer 1 (L1), VeChain Ecosystem, Made in China"
TWT,trust-wallet-token,Trust Wallet,TWT,487092454,1169068933.0,23225066.0,"BNB Chain Ecosystem, Wallets, Account Abstraction, Energi Ecosystem"
GALA,gala,GALA,GALA,434433392,434433392.0,80780611.0,"Smart Contract Platform, Gaming (GameFi), NFT, Layer 1 (L1), Play To Earn, Ethereum Ecosystem, DWF Labs Portfolio, Gaming Platform, YZi Labs (Prev. Binance Labs) Portfolio, GalaChain Ecosystem, Made in USA"
MOCA,mocaverse,Moca Network,MOCA,260746782,325951538.0,11733560.0,"Gaming (GameFi), Ethereum Ecosystem, Decentralized Identifier (DID), Animoca Brands Portfolio, Base Ecosystem, OKX Ventures Portfolio, Outlier Ventures Portfolio"
KAITO,kaito,KAITO,KAITO,189261162,784050843.0,17467317.0,"Artificial Intelligence (AI), Analytics, Launchpad, Base Ecosystem, Binance HODLer Airdrops, InfoFi, Governance"
ZRO,layerzero,LayerZero,ZRO,170456756,1533534676.0,49391591.0,"Smart Contract Platform, BNB Chain Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Multicoin Capital Portfolio, Layer 0 (L0), Cross-chain Communication, Circle Ventures Portfolio, Sequoia Capital Portfolio, OKX Ventures Portfolio"
BLUR,blur,Blur,BLUR,109857602,126759413.0,12381710.0,"NFT, Ethereum Ecosystem, NFT Marketplace, FTX Holdings, NFTFi, eGirl Capital Portfolio, Paradigm Portfolio, GMCI DeFi Index, GMCI Index, Made in USA, Coinbase 50 Index"
HOT,holotoken,Holo,HOT,106092192,106092192.0,6146721.0,"Smart Contract Platform, Storage, Harmony Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, DePIN, Base Ecosystem, Energi Ecosystem, Sora Ecosystem, GMCI DePIN Index, GMCI Index"
EDU,edu-coin,Open Campus,EDU,103902308,171957164.0,34646692.0,"Education, BNB Chain Ecosystem, Polygon Ecosystem, Ethereum Ecosystem, Binance Launchpad, YZi Labs (Prev. Binance Labs) Portfolio"
CSPR,casper-network,Casper Network,CSPR,93612238,96919266.0,2617163.0,"Smart Contract Platform, Layer 1 (L1), Real World Assets (RWA), Proof of Stake (PoS), GMCI Layer 1 Index, GMCI Index, Made in USA"
HSK,hashkey-ecopoints,HashKey Platform Token,HSK,91545170,296531380.0,1586359.0,"Exchange-based Tokens, Centralized Exchange (CEX) Token, Ethereum Ecosystem, Governance"
SAROS,saros-finance,Saros,SAROS,90585155,345086328.0,8356028.0,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Solana Ecosystem, Viction Ecosystem, Binance Alpha Spotlight"
ANKR,ankr,Ankr Network,ANKR,90002671,90002671.0,13354603.0,"BNB Chain Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Liquid Staking Governance Tokens, Linea Ecosystem, DePIN, Scroll Ecosystem, Rollups-as-a-Service (RaaS), Blast Ecosystem, Mode Ecosystem, Pantera Capital Portfolio, Polygon zkEVM Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Liquid Staking, Made in USA, Governance"
JELLYJELLY,jelly-my-jelly,Jelly-My-Jelly,JELLYJELLY,75282154,75282154.0,33379155.0,"Solana Ecosystem, Pump.fun Ecosystem, Binance Alpha Spotlight"
GOHOME,gohome,GOHOME,GOHOME,74568052,1421320095.0,3262934.0,"Solana Ecosystem, Meme"
XVS,venus,Venus,XVS,70275863,124798777.0,5428157.0,"Decentralized Finance (DeFi), Yield Farming, BNB Chain Ecosystem, Binance Launchpool, Lending/Borrowing Protocols, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, ZkSync Ecosystem, opBNB Ecosystem, Unichain Ecosystem"
MPLX,metaplex,Metaplex,MPLX,61659051,109601871.0,8392688.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Solana Ecosystem, Launchpad, Animoca Brands Portfolio, FTX Holdings, Multicoin Capital Portfolio, Alameda Research Portfolio, Binance Alpha Spotlight"
BLAST,blast,Blast,BLAST,55278259,111205119.0,6338705.0,"Smart Contract Platform, Layer 2 (L2), eGirl Capital Portfolio, Paradigm Portfolio, Blast Ecosystem"
OMI,ecomi,ECOMI,OMI,48384520,55515074.0,3197362.0,"Gaming (GameFi), NFT, Metaverse, Collectibles, Play To Earn, Ethereum Ecosystem, Base Ecosystem, Energi Ecosystem"
ACT,acet-token,Acet,ACT,46648171,60859063.0,13028.63,BNB Chain Ecosystem
WILD,wilder-world,Wilder World,WILD,44676637,56673987.0,3692302.0,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Play To Earn, Ethereum Ecosystem, Animoca Brands Portfolio, Base Ecosystem, Gaming Governance Token, Racing Games, Simulation Games, Action Games"
PHA,pha,PHALA,PHA,44289397,54147157.0,12353477.0,"Artificial Intelligence (AI), Infrastructure, Smart Contract Platform, Oracle, Polkadot Ecosystem, Ethereum Ecosystem, Interoperability, Layer 2 (L2), Zero Knowledge (ZK), DePIN, DWF Labs Portfolio, Rollup, AI Agents, Sora Ecosystem, AI Framework, Made in USA"
RIF,rif-token,Rootstock Infrastructure Framework,RIF,42745024,42745024.0,2931311.0,"Solana Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Base Ecosystem, Rootstock Ecosystem, Outlier Ventures Portfolio"
CTK,certik,Shentu,CTK,40497988,41325038.0,2258874.0,"Business Services, Binance Launchpool, Osmosis Ecosystem, Coinbase Ventures Portfolio, Cybersecurity, YZi Labs (Prev. Binance Labs) Portfolio, OKX Ventures Portfolio"
ZEREBRO,zerebro,Zerebro,ZEREBRO,34437277,34437277.0,30221326.0,"Solana Ecosystem, Meme, Solana Meme, AI Meme, Pump.fun Ecosystem, Binance Alpha Spotlight"
GLMR,moonbeam,Moonbeam,GLMR,33185939,38869281.0,5562507.0,"Smart Contract Platform, Polkadot Ecosystem, Layer 1 (L1), Coinbase Ventures Portfolio, Proof of Stake (PoS), YZi Labs (Prev. Binance Labs) Portfolio"
